coid,mdate,tcri,scr,xcdt
6199,2023-12-01 00:00:00+00:00,7,366,
6199,2024-12-01 00:00:00+00:00,7,313,
6201,2014-12-01 00:00:00+00:00,5,528,
6201,2015-12-01 00:00:00+00:00,5,548,
6201,2016-12-01 00:00:00+00:00,5,603,
6201,2017-12-01 00:00:00+00:00,5,527,
6201,2018-12-01 00:00:00+00:00,5,505,
6201,2019-12-01 00:00:00+00:00,5,547,
6201,2020-12-01 00:00:00+00:00,5,551,
6201,2021-12-01 00:00:00+00:00,5,562,
6201,2022-12-01 00:00:00+00:00,5,532,
6201,2023-12-01 00:00:00+00:00,5,627,
6201,2024-12-01 00:00:00+00:00,5,624,
6202,2024-12-01 00:00:00+00:00,5,252,
6203,2017-12-01 00:00:00+00:00,5,481,
6203,2018-12-01 00:00:00+00:00,5,594,
6203,2019-12-01 00:00:00+00:00,5,590,
6203,2020-12-01 00:00:00+00:00,5,722,
6203,2021-12-01 00:00:00+00:00,5,754,
6203,2022-12-01 00:00:00+00:00,5,575,
6203,2023-12-01 00:00:00+00:00,5,638,
6203,2024-12-01 00:00:00+00:00,5,445,
6204,2014-12-01 00:00:00+00:00,5,522,
6204,2015-12-01 00:00:00+00:00,5,457,
6204,2016-12-01 00:00:00+00:00,5,504,
6204,2017-12-01 00:00:00+00:00,5,531,
6204,2018-12-01 00:00:00+00:00,6,503,
6204,2019-12-01 00:00:00+00:00,6,453,
6204,2020-12-01 00:00:00+00:00,6,463,
6204,2021-12-01 00:00:00+00:00,6,457,
6204,2022-12-01 00:00:00+00:00,6,437,
6204,2023-12-01 00:00:00+00:00,6,423,
6204,2024-12-01 00:00:00+00:00,6,533,
6205,2014-12-01 00:00:00+00:00,5,570,
6205,2015-12-01 00:00:00+00:00,5,515,
6205,2016-12-01 00:00:00+00:00,5,535,
6205,2017-12-01 00:00:00+00:00,5,544,
6205,2018-12-01 00:00:00+00:00,5,540,
6205,2019-12-01 00:00:00+00:00,5,482,
6205,2020-12-01 00:00:00+00:00,5,539,
6205,2021-12-01 00:00:00+00:00,5,501,
6205,2022-12-01 00:00:00+00:00,5,602,
6205,2023-12-01 00:00:00+00:00,5,531,
6205,2024-12-01 00:00:00+00:00,5,516,
6207,2014-12-01 00:00:00+00:00,7,433,
6207,2015-12-01 00:00:00+00:00,7,496,
6207,2016-12-01 00:00:00+00:00,7,375,
6207,2017-12-01 00:00:00+00:00,7,449,
6207,2018-12-01 00:00:00+00:00,7,533,
6207,2019-12-01 00:00:00+00:00,7,276,
6207,2020-12-01 00:00:00+00:00,7,294,
6207,2021-12-01 00:00:00+00:00,7,396,
6207,2022-12-01 00:00:00+00:00,6,430,
6207,2023-12-01 00:00:00+00:00,6,334,
6207,2024-12-01 00:00:00+00:00,6,397,
6208,2014-12-01 00:00:00+00:00,6,448,
6208,2015-12-01 00:00:00+00:00,6,391,
6208,2016-12-01 00:00:00+00:00,6,468,
6208,2017-12-01 00:00:00+00:00,5,495,
6208,2018-12-01 00:00:00+00:00,5,468,
6208,2019-12-01 00:00:00+00:00,5,505,
6208,2020-12-01 00:00:00+00:00,5,451,
6208,2021-12-01 00:00:00+00:00,5,499,
6208,2022-12-01 00:00:00+00:00,5,515,
6208,2023-12-01 00:00:00+00:00,5,462,
6208,2024-12-01 00:00:00+00:00,5,457,
6209,2014-12-01 00:00:00+00:00,5,417,
6209,2015-12-01 00:00:00+00:00,5,417,
6209,2016-12-01 00:00:00+00:00,5,410,
6209,2017-12-01 00:00:00+00:00,6,395,
6209,2018-12-01 00:00:00+00:00,6,393,
6209,2019-12-01 00:00:00+00:00,6,396,
6209,2020-12-01 00:00:00+00:00,6,344,
6209,2021-12-01 00:00:00+00:00,6,369,
6209,2022-12-01 00:00:00+00:00,6,392,
6209,2023-12-01 00:00:00+00:00,6,384,
6209,2024-12-01 00:00:00+00:00,7,348,
6210,2014-12-01 00:00:00+00:00,6,725,
6210,2015-12-01 00:00:00+00:00,6,710,
6210,2016-12-01 00:00:00+00:00,6,622,
6210,2017-12-01 00:00:00+00:00,6,670,
6210,2018-12-01 00:00:00+00:00,6,576,
6210,2019-12-01 00:00:00+00:00,6,651,
6210,2020-12-01 00:00:00+00:00,6,602,
6210,2021-12-01 00:00:00+00:00,6,564,
6210,2022-12-01 00:00:00+00:00,6,403,
6210,2023-12-01 00:00:00+00:00,7,315,
6210,2024-12-01 00:00:00+00:00,7,269,
6212,2014-12-01 00:00:00+00:00,6,-377,
6212,2015-12-01 00:00:00+00:00,7,606,
6212,2016-12-01 00:00:00+00:00,7,599,
6212,2017-12-01 00:00:00+00:00,7,454,
6212,2018-12-01 00:00:00+00:00,7,772,
6212,2019-12-01 00:00:00+00:00,7,47,
6212,2020-12-01 00:00:00+00:00,7,341,
6212,2021-12-01 00:00:00+00:00,7,39,
6212,2022-12-01 00:00:00+00:00,7,-296,
6212,2023-12-01 00:00:00+00:00,7,398,
6212,2024-12-01 00:00:00+00:00,7,337,
6213,2014-12-01 00:00:00+00:00,5,584,
6213,2015-12-01 00:00:00+00:00,5,591,
6213,2016-12-01 00:00:00+00:00,5,649,
6213,2017-12-01 00:00:00+00:00,5,684,
6213,2018-12-01 00:00:00+00:00,5,719,
6215,2014-12-01 00:00:00+00:00,7,421,
6215,2015-12-01 00:00:00+00:00,7,285,
6215,2016-12-01 00:00:00+00:00,7,349,
6215,2017-12-01 00:00:00+00:00,7,342,
6215,2018-12-01 00:00:00+00:00,7,329,
6215,2019-12-01 00:00:00+00:00,7,343,
6215,2020-12-01 00:00:00+00:00,7,401,
6215,2021-12-01 00:00:00+00:00,6,514,
6215,2022-12-01 00:00:00+00:00,6,564,
6215,2023-12-01 00:00:00+00:00,6,315,
6215,2024-12-01 00:00:00+00:00,6,466,
6216,2014-12-01 00:00:00+00:00,6,660,
6216,2015-12-01 00:00:00+00:00,6,681,
6216,2016-12-01 00:00:00+00:00,6,670,
6216,2017-12-01 00:00:00+00:00,6,625,
6216,2018-12-01 00:00:00+00:00,6,618,
6216,2019-12-01 00:00:00+00:00,6,592,
6216,2020-12-01 00:00:00+00:00,6,566,
6216,2021-12-01 00:00:00+00:00,6,531,
6216,2022-12-01 00:00:00+00:00,6,495,
6216,2023-12-01 00:00:00+00:00,6,436,
6216,2024-12-01 00:00:00+00:00,6,647,
6217,2014-12-01 00:00:00+00:00,6,580,
6217,2015-12-01 00:00:00+00:00,6,602,
6217,2016-12-01 00:00:00+00:00,6,521,
6217,2017-12-01 00:00:00+00:00,6,522,
6217,2018-12-01 00:00:00+00:00,6,381,
6217,2019-12-01 00:00:00+00:00,6,405,
6217,2020-12-01 00:00:00+00:00,6,399,
6217,2021-12-01 00:00:00+00:00,6,468,
6217,2022-12-01 00:00:00+00:00,5,489,
6217,2023-12-01 00:00:00+00:00,5,361,
6218,2014-12-01 00:00:00+00:00,6,363,
6218,2015-12-01 00:00:00+00:00,6,389,
6218,2016-12-01 00:00:00+00:00,6,430,
6218,2017-12-01 00:00:00+00:00,6,455,
6218,2018-12-01 00:00:00+00:00,6,446,
6218,2019-12-01 00:00:00+00:00,6,429,
6218,2020-12-01 00:00:00+00:00,6,359,
6218,2021-12-01 00:00:00+00:00,6,310,
6218,2022-12-01 00:00:00+00:00,6,299,
6218,2023-12-01 00:00:00+00:00,6,228,
6218,2024-12-01 00:00:00+00:00,7,258,
6219,2014-12-01 00:00:00+00:00,7,324,
6219,2015-12-01 00:00:00+00:00,7,-32,
6219,2016-12-01 00:00:00+00:00,8,-74,
6219,2017-12-01 00:00:00+00:00,8,-70,
6219,2018-12-01 00:00:00+00:00,9,-83,
6219,2019-12-01 00:00:00+00:00,9,-186,
6219,2020-12-01 00:00:00+00:00,9,89,
6219,2021-12-01 00:00:00+00:00,9,-18,
6219,2022-12-01 00:00:00+00:00,9,-1086,
6219,2023-12-01 00:00:00+00:00,9,-322,
6220,2014-12-01 00:00:00+00:00,6,443,
6220,2015-12-01 00:00:00+00:00,6,480,
6220,2016-12-01 00:00:00+00:00,6,441,
6220,2017-12-01 00:00:00+00:00,6,420,
6220,2018-12-01 00:00:00+00:00,6,434,
6220,2019-12-01 00:00:00+00:00,6,309,
6220,2020-12-01 00:00:00+00:00,6,392,
6220,2021-12-01 00:00:00+00:00,8,141,
6220,2022-12-01 00:00:00+00:00,8,129,
6220,2023-12-01 00:00:00+00:00,8,178,
6220,2024-12-01 00:00:00+00:00,8,332,
6221,2014-12-01 00:00:00+00:00,6,395,
6221,2015-12-01 00:00:00+00:00,6,468,
6221,2016-12-01 00:00:00+00:00,6,331,
6221,2017-12-01 00:00:00+00:00,6,370,
6221,2018-12-01 00:00:00+00:00,6,423,
6221,2019-12-01 00:00:00+00:00,6,509,
6221,2020-12-01 00:00:00+00:00,6,554,
6221,2021-12-01 00:00:00+00:00,6,531,
6221,2022-12-01 00:00:00+00:00,6,503,
6221,2023-12-01 00:00:00+00:00,6,513,
6221,2024-12-01 00:00:00+00:00,7,584,
6222,2014-12-01 00:00:00+00:00,8,293,
6222,2015-12-01 00:00:00+00:00,9,-173,
6222,2016-12-01 00:00:00+00:00,D,-410,
6222,2017-12-01 00:00:00+00:00,9,179,
6222,2018-12-01 00:00:00+00:00,8,479,
6222,2019-12-01 00:00:00+00:00,8,413,
6222,2020-12-01 00:00:00+00:00,8,373,
6222,2021-12-01 00:00:00+00:00,8,400,
6222,2022-12-01 00:00:00+00:00,8,245,
6222,2023-12-01 00:00:00+00:00,8,255,
6222,2024-12-01 00:00:00+00:00,8,242,
6223,2014-12-01 00:00:00+00:00,5,568,
6223,2015-12-01 00:00:00+00:00,5,415,
6223,2016-12-01 00:00:00+00:00,5,525,
6223,2017-12-01 00:00:00+00:00,6,328,
6223,2018-12-01 00:00:00+00:00,6,434,
6223,2019-12-01 00:00:00+00:00,6,501,
6223,2020-12-01 00:00:00+00:00,5,592,
6223,2021-12-01 00:00:00+00:00,5,581,
6223,2022-12-01 00:00:00+00:00,5,666,
6224,2014-12-01 00:00:00+00:00,5,651,
6224,2015-12-01 00:00:00+00:00,5,689,
6224,2016-12-01 00:00:00+00:00,5,639,
6224,2017-12-01 00:00:00+00:00,5,609,
6224,2018-12-01 00:00:00+00:00,5,630,
6224,2019-12-01 00:00:00+00:00,5,630,
6224,2020-12-01 00:00:00+00:00,5,621,
6224,2021-12-01 00:00:00+00:00,5,572,
6224,2022-12-01 00:00:00+00:00,5,362,
6224,2023-12-01 00:00:00+00:00,6,364,
6224,2024-12-01 00:00:00+00:00,6,424,
6225,2014-12-01 00:00:00+00:00,D,-14,
6225,2015-12-01 00:00:00+00:00,D,-42,
6225,2016-12-01 00:00:00+00:00,D,16,
6225,2017-12-01 00:00:00+00:00,D,31,
6225,2018-12-01 00:00:00+00:00,D,96,
6225,2019-12-01 00:00:00+00:00,D,105,
6225,2020-12-01 00:00:00+00:00,D,192,
6225,2021-12-01 00:00:00+00:00,D,227,
6225,2022-12-01 00:00:00+00:00,9,311,
6225,2023-12-01 00:00:00+00:00,9,364,
6226,2014-12-01 00:00:00+00:00,8,244,
6226,2015-12-01 00:00:00+00:00,8,175,
6226,2016-12-01 00:00:00+00:00,8,200,
6226,2017-12-01 00:00:00+00:00,8,255,
6226,2018-12-01 00:00:00+00:00,7,305,
6226,2019-12-01 00:00:00+00:00,7,331,
6226,2020-12-01 00:00:00+00:00,7,213,
6226,2021-12-01 00:00:00+00:00,7,248,
6226,2022-12-01 00:00:00+00:00,7,200,
6226,2023-12-01 00:00:00+00:00,7,211,
6226,2024-12-01 00:00:00+00:00,8,211,
6227,2014-12-01 00:00:00+00:00,6,462,
6227,2015-12-01 00:00:00+00:00,6,322,
6227,2016-12-01 00:00:00+00:00,6,437,
6227,2017-12-01 00:00:00+00:00,6,462,
6227,2018-12-01 00:00:00+00:00,6,407,
6227,2019-12-01 00:00:00+00:00,6,454,
6227,2020-12-01 00:00:00+00:00,6,464,
6227,2021-12-01 00:00:00+00:00,6,580,
6227,2022-12-01 00:00:00+00:00,6,463,
6227,2023-12-01 00:00:00+00:00,6,514,
6227,2024-12-01 00:00:00+00:00,6,606,
6228,2014-12-01 00:00:00+00:00,9,194,
6228,2015-12-01 00:00:00+00:00,9,181,
6228,2016-12-01 00:00:00+00:00,9,108,
6228,2017-12-01 00:00:00+00:00,9,154,
6228,2018-12-01 00:00:00+00:00,9,73,
6228,2019-12-01 00:00:00+00:00,9,65,
6228,2020-12-01 00:00:00+00:00,9,111,
6228,2021-12-01 00:00:00+00:00,9,187,
6228,2022-12-01 00:00:00+00:00,9,79,
6228,2023-12-01 00:00:00+00:00,9,51,
6228,2024-12-01 00:00:00+00:00,9,158,
6229,2014-12-01 00:00:00+00:00,6,485,
6229,2015-12-01 00:00:00+00:00,6,411,
6229,2016-12-01 00:00:00+00:00,6,452,
6229,2017-12-01 00:00:00+00:00,6,438,
6229,2018-12-01 00:00:00+00:00,6,415,
6229,2019-12-01 00:00:00+00:00,6,442,
6229,2020-12-01 00:00:00+00:00,6,527,
6229,2021-12-01 00:00:00+00:00,6,617,
6229,2022-12-01 00:00:00+00:00,6,482,
6229,2023-12-01 00:00:00+00:00,6,345,
6229,2024-12-01 00:00:00+00:00,6,384,
6231,2014-12-01 00:00:00+00:00,6,426,
6231,2015-12-01 00:00:00+00:00,6,473,
6231,2016-12-01 00:00:00+00:00,6,392,
6231,2017-12-01 00:00:00+00:00,6,510,
6231,2018-12-01 00:00:00+00:00,6,566,
6231,2019-12-01 00:00:00+00:00,6,609,
6231,2020-12-01 00:00:00+00:00,6,705,
6231,2021-12-01 00:00:00+00:00,6,761,
6231,2022-12-01 00:00:00+00:00,6,766,
6231,2023-12-01 00:00:00+00:00,6,687,
6231,2024-12-01 00:00:00+00:00,6,766,
6233,2014-12-01 00:00:00+00:00,6,275,
6233,2015-12-01 00:00:00+00:00,6,337,
6233,2016-12-01 00:00:00+00:00,6,354,
6233,2017-12-01 00:00:00+00:00,6,293,
6233,2018-12-01 00:00:00+00:00,6,334,
6233,2019-12-01 00:00:00+00:00,6,349,
6233,2020-12-01 00:00:00+00:00,6,338,
6233,2021-12-01 00:00:00+00:00,6,469,
6233,2022-12-01 00:00:00+00:00,6,346,
6233,2023-12-01 00:00:00+00:00,6,333,
6233,2024-12-01 00:00:00+00:00,6,351,
6234,2014-12-01 00:00:00+00:00,7,343,
6234,2015-12-01 00:00:00+00:00,7,295,
6234,2016-12-01 00:00:00+00:00,7,308,
6234,2017-12-01 00:00:00+00:00,7,315,
6234,2018-12-01 00:00:00+00:00,7,345,
6234,2019-12-01 00:00:00+00:00,6,452,
6234,2020-12-01 00:00:00+00:00,6,348,
6234,2021-12-01 00:00:00+00:00,6,359,
6234,2022-12-01 00:00:00+00:00,6,391,
6234,2023-12-01 00:00:00+00:00,6,359,
6235,2014-12-01 00:00:00+00:00,7,248,
6235,2015-12-01 00:00:00+00:00,7,401,
6235,2016-12-01 00:00:00+00:00,6,411,
6235,2017-12-01 00:00:00+00:00,6,454,
6235,2018-12-01 00:00:00+00:00,6,490,
6235,2019-12-01 00:00:00+00:00,7,192,
6235,2020-12-01 00:00:00+00:00,7,288,
6235,2021-12-01 00:00:00+00:00,7,378,
6235,2022-12-01 00:00:00+00:00,6,516,
6235,2023-12-01 00:00:00+00:00,6,650,
6235,2024-12-01 00:00:00+00:00,6,550,
6236,2014-12-01 00:00:00+00:00,8,327,
6236,2015-12-01 00:00:00+00:00,8,243,
6236,2016-12-01 00:00:00+00:00,8,233,
6236,2017-12-01 00:00:00+00:00,8,83,
6236,2018-12-01 00:00:00+00:00,8,15,
6236,2019-12-01 00:00:00+00:00,9,165,
6236,2020-12-01 00:00:00+00:00,9,235,
6236,2021-12-01 00:00:00+00:00,9,253,
6236,2022-12-01 00:00:00+00:00,9,264,
6236,2023-12-01 00:00:00+00:00,9,335,
6236,2024-12-01 00:00:00+00:00,9,362,
6237,2014-12-01 00:00:00+00:00,6,360,
6237,2015-12-01 00:00:00+00:00,6,379,
6237,2016-12-01 00:00:00+00:00,6,368,
6237,2017-12-01 00:00:00+00:00,6,362,
6237,2018-12-01 00:00:00+00:00,6,359,
6237,2019-12-01 00:00:00+00:00,6,353,
6237,2020-12-01 00:00:00+00:00,6,617,
6237,2021-12-01 00:00:00+00:00,6,694,
6237,2022-12-01 00:00:00+00:00,6,358,
6237,2023-12-01 00:00:00+00:00,6,320,
6237,2024-12-01 00:00:00+00:00,6,328,
6240,2014-12-01 00:00:00+00:00,8,323,
6240,2015-12-01 00:00:00+00:00,7,348,
6240,2016-12-01 00:00:00+00:00,7,327,
6240,2017-12-01 00:00:00+00:00,7,270,
6240,2018-12-01 00:00:00+00:00,7,198,
6240,2019-12-01 00:00:00+00:00,7,153,
6240,2020-12-01 00:00:00+00:00,7,118,
6240,2021-12-01 00:00:00+00:00,7,98,
6240,2022-12-01 00:00:00+00:00,7,126,
6240,2023-12-01 00:00:00+00:00,7,182,
6240,2024-12-01 00:00:00+00:00,7,205,
6241,2014-12-01 00:00:00+00:00,7,571,
6241,2015-12-01 00:00:00+00:00,7,302,
6241,2016-12-01 00:00:00+00:00,7,299,
6241,2017-12-01 00:00:00+00:00,7,294,
6241,2018-12-01 00:00:00+00:00,7,341,
6241,2019-12-01 00:00:00+00:00,7,373,
6241,2020-12-01 00:00:00+00:00,7,406,
6241,2021-12-01 00:00:00+00:00,9,-8,
6241,2022-12-01 00:00:00+00:00,9,311,
6241,2023-12-01 00:00:00+00:00,9,296,
6241,2024-12-01 00:00:00+00:00,9,211,
6242,2014-12-01 00:00:00+00:00,8,314,
6242,2015-12-01 00:00:00+00:00,7,571,
6242,2016-12-01 00:00:00+00:00,7,634,
6242,2017-12-01 00:00:00+00:00,7,747,
6242,2018-12-01 00:00:00+00:00,7,667,
6242,2019-12-01 00:00:00+00:00,7,641,
6242,2020-12-01 00:00:00+00:00,7,630,
6242,2021-12-01 00:00:00+00:00,7,575,
6242,2022-12-01 00:00:00+00:00,7,726,
6242,2023-12-01 00:00:00+00:00,6,687,
6242,2024-12-01 00:00:00+00:00,6,587,
6243,2014-12-01 00:00:00+00:00,6,263,
6243,2015-12-01 00:00:00+00:00,7,277,
6243,2016-12-01 00:00:00+00:00,7,287,
6243,2017-12-01 00:00:00+00:00,7,272,
6243,2018-12-01 00:00:00+00:00,7,269,
6243,2019-12-01 00:00:00+00:00,7,179,
6243,2020-12-01 00:00:00+00:00,8,240,
6243,2021-12-01 00:00:00+00:00,8,474,
6243,2022-12-01 00:00:00+00:00,8,422,
6243,2023-12-01 00:00:00+00:00,7,423,
6243,2024-12-01 00:00:00+00:00,7,377,
6244,2014-12-01 00:00:00+00:00,6,490,
6244,2015-12-01 00:00:00+00:00,6,476,
6244,2016-12-01 00:00:00+00:00,6,505,
6244,2017-12-01 00:00:00+00:00,8,186,
6244,2018-12-01 00:00:00+00:00,8,48,
6244,2019-12-01 00:00:00+00:00,8,169,
6244,2020-12-01 00:00:00+00:00,7,400,
6244,2021-12-01 00:00:00+00:00,7,480,
6244,2022-12-01 00:00:00+00:00,6,549,
6244,2023-12-01 00:00:00+00:00,6,565,
6244,2024-12-01 00:00:00+00:00,6,519,
6245,2014-12-01 00:00:00+00:00,5,545,
6245,2015-12-01 00:00:00+00:00,5,532,
6245,2016-12-01 00:00:00+00:00,5,595,
6245,2017-12-01 00:00:00+00:00,5,564,
6245,2018-12-01 00:00:00+00:00,5,580,
6245,2019-12-01 00:00:00+00:00,5,620,
6245,2020-12-01 00:00:00+00:00,5,628,
6245,2021-12-01 00:00:00+00:00,5,570,
6245,2022-12-01 00:00:00+00:00,5,685,
6245,2023-12-01 00:00:00+00:00,5,702,
6245,2024-12-01 00:00:00+00:00,5,661,
6246,2014-12-01 00:00:00+00:00,8,-863,
6246,2015-12-01 00:00:00+00:00,9,-955,
6246,2016-12-01 00:00:00+00:00,9,253,
6246,2017-12-01 00:00:00+00:00,8,301,
6246,2018-12-01 00:00:00+00:00,8,329,
6246,2019-12-01 00:00:00+00:00,8,225,
6246,2020-12-01 00:00:00+00:00,8,238,
6246,2021-12-01 00:00:00+00:00,8,357,
6246,2022-12-01 00:00:00+00:00,8,320,
6246,2023-12-01 00:00:00+00:00,8,312,
6248,2014-12-01 00:00:00+00:00,8,352,
6248,2015-12-01 00:00:00+00:00,8,565,
6248,2016-12-01 00:00:00+00:00,8,448,
6248,2017-12-01 00:00:00+00:00,8,454,
6248,2018-12-01 00:00:00+00:00,8,385,
6248,2019-12-01 00:00:00+00:00,7,567,
6248,2020-12-01 00:00:00+00:00,7,399,
6248,2021-12-01 00:00:00+00:00,7,396,
6248,2022-12-01 00:00:00+00:00,6,615,
6248,2023-12-01 00:00:00+00:00,6,587,
6248,2024-12-01 00:00:00+00:00,6,544,
6259,2014-12-01 00:00:00+00:00,8,285,
6259,2015-12-01 00:00:00+00:00,8,314,
6259,2016-12-01 00:00:00+00:00,9,134,
6259,2017-12-01 00:00:00+00:00,9,161,
6259,2018-12-01 00:00:00+00:00,9,307,
6259,2019-12-01 00:00:00+00:00,9,555,
6259,2020-12-01 00:00:00+00:00,9,328,
6259,2021-12-01 00:00:00+00:00,9,303,
6259,2022-12-01 00:00:00+00:00,9,474,
6259,2023-12-01 00:00:00+00:00,9,449,
6263,2014-12-01 00:00:00+00:00,5,722,
6263,2015-12-01 00:00:00+00:00,5,722,
6263,2016-12-01 00:00:00+00:00,5,713,
6263,2017-12-01 00:00:00+00:00,5,729,
6263,2018-12-01 00:00:00+00:00,5,714,
6263,2019-12-01 00:00:00+00:00,5,717,
6263,2020-12-01 00:00:00+00:00,5,695,
6263,2021-12-01 00:00:00+00:00,5,724,
6263,2022-12-01 00:00:00+00:00,5,744,
6263,2023-12-01 00:00:00+00:00,5,740,
6264,2014-12-01 00:00:00+00:00,8,-144,
6264,2015-12-01 00:00:00+00:00,8,-298,
6264,2016-12-01 00:00:00+00:00,8,0,
6264,2017-12-01 00:00:00+00:00,8,155,
6264,2018-12-01 00:00:00+00:00,9,77,
6264,2019-12-01 00:00:00+00:00,9,-50,
6264,2020-12-01 00:00:00+00:00,9,-101,
6264,2021-12-01 00:00:00+00:00,9,-132,
6264,2022-12-01 00:00:00+00:00,9,-422,
6264,2023-12-01 00:00:00+00:00,9,-725,
6264,2024-12-01 00:00:00+00:00,9,-366,
6265,2014-12-01 00:00:00+00:00,6,514,
6265,2015-12-01 00:00:00+00:00,6,492,
6265,2016-12-01 00:00:00+00:00,6,463,
6265,2017-12-01 00:00:00+00:00,6,427,
6265,2018-12-01 00:00:00+00:00,6,351,
6265,2019-12-01 00:00:00+00:00,6,362,
6265,2020-12-01 00:00:00+00:00,7,353,
6265,2021-12-01 00:00:00+00:00,7,413,
6265,2022-12-01 00:00:00+00:00,7,325,
6265,2023-12-01 00:00:00+00:00,7,295,
6265,2024-12-01 00:00:00+00:00,7,340,
6266,2014-12-01 00:00:00+00:00,6,466,
6266,2015-12-01 00:00:00+00:00,6,560,
6266,2016-12-01 00:00:00+00:00,6,458,
6266,2017-12-01 00:00:00+00:00,6,508,
6266,2018-12-01 00:00:00+00:00,6,576,
6266,2019-12-01 00:00:00+00:00,6,541,
6266,2020-12-01 00:00:00+00:00,6,518,
6266,2021-12-01 00:00:00+00:00,6,408,
6266,2022-12-01 00:00:00+00:00,6,584,
6266,2023-12-01 00:00:00+00:00,6,597,
6266,2024-12-01 00:00:00+00:00,6,626,
6270,2014-12-01 00:00:00+00:00,6,404,
6270,2015-12-01 00:00:00+00:00,6,404,
6270,2016-12-01 00:00:00+00:00,6,408,
6270,2017-12-01 00:00:00+00:00,6,410,
6270,2018-12-01 00:00:00+00:00,6,472,
6270,2019-12-01 00:00:00+00:00,6,462,
6270,2020-12-01 00:00:00+00:00,6,490,
6270,2021-12-01 00:00:00+00:00,6,547,
6270,2022-12-01 00:00:00+00:00,6,535,
6270,2023-12-01 00:00:00+00:00,6,355,
6270,2024-12-01 00:00:00+00:00,6,401,
6275,2014-12-01 00:00:00+00:00,8,256,
6275,2015-12-01 00:00:00+00:00,8,239,
6275,2016-12-01 00:00:00+00:00,7,323,
6275,2017-12-01 00:00:00+00:00,7,383,
6275,2018-12-01 00:00:00+00:00,7,364,
6275,2019-12-01 00:00:00+00:00,7,362,
6275,2020-12-01 00:00:00+00:00,6,490,
6275,2021-12-01 00:00:00+00:00,6,505,
6275,2022-12-01 00:00:00+00:00,6,500,
6275,2023-12-01 00:00:00+00:00,6,378,
6275,2024-12-01 00:00:00+00:00,6,508,
6276,2014-12-01 00:00:00+00:00,6,403,
6276,2015-12-01 00:00:00+00:00,7,274,
6276,2016-12-01 00:00:00+00:00,7,391,
6276,2017-12-01 00:00:00+00:00,7,402,
6276,2018-12-01 00:00:00+00:00,7,396,
6276,2019-12-01 00:00:00+00:00,7,477,
6276,2020-12-01 00:00:00+00:00,6,654,
6276,2021-12-01 00:00:00+00:00,6,486,
6276,2022-12-01 00:00:00+00:00,6,454,
6276,2023-12-01 00:00:00+00:00,6,577,
6282,2021-12-01 00:00:00+00:00,5,510,
6282,2022-12-01 00:00:00+00:00,5,556,
6282,2023-12-01 00:00:00+00:00,5,479,
6283,2014-12-01 00:00:00+00:00,7,248,
6283,2015-12-01 00:00:00+00:00,7,385,
6283,2016-12-01 00:00:00+00:00,7,368,
6283,2017-12-01 00:00:00+00:00,7,384,
6283,2018-12-01 00:00:00+00:00,6,370,
6283,2019-12-01 00:00:00+00:00,6,385,
6283,2020-12-01 00:00:00+00:00,6,330,
6283,2021-12-01 00:00:00+00:00,6,348,
6283,2022-12-01 00:00:00+00:00,6,327,
6283,2023-12-01 00:00:00+00:00,6,303,
6284,2014-12-01 00:00:00+00:00,6,305,
6284,2015-12-01 00:00:00+00:00,7,314,
6284,2016-12-01 00:00:00+00:00,7,327,
6284,2017-12-01 00:00:00+00:00,7,395,
6284,2018-12-01 00:00:00+00:00,7,400,
6284,2019-12-01 00:00:00+00:00,6,479,
6284,2020-12-01 00:00:00+00:00,5,554,
6284,2021-12-01 00:00:00+00:00,5,598,
6284,2022-12-01 00:00:00+00:00,5,586,
6287,2014-12-01 00:00:00+00:00,9,-104,
6287,2015-12-01 00:00:00+00:00,9,-795,
6287,2016-12-01 00:00:00+00:00,9,-295,
6287,2017-12-01 00:00:00+00:00,9,-617,
6287,2018-12-01 00:00:00+00:00,9,-671,
6287,2019-12-01 00:00:00+00:00,9,-650,
6287,2020-12-01 00:00:00+00:00,9,-1278,
6287,2021-12-01 00:00:00+00:00,9,-464,
6287,2022-12-01 00:00:00+00:00,9,243,
6287,2023-12-01 00:00:00+00:00,9,-1373,
6287,2024-12-01 00:00:00+00:00,D,-1405,
6288,2014-12-01 00:00:00+00:00,7,253,
6288,2015-12-01 00:00:00+00:00,7,395,
6288,2016-12-01 00:00:00+00:00,7,430,
6288,2017-12-01 00:00:00+00:00,7,292,
6288,2018-12-01 00:00:00+00:00,7,398,
6288,2019-12-01 00:00:00+00:00,6,475,
6288,2020-12-01 00:00:00+00:00,6,410,
6288,2021-12-01 00:00:00+00:00,7,233,
6288,2022-12-01 00:00:00+00:00,7,234,
6288,2023-12-01 00:00:00+00:00,7,244,
6288,2024-12-01 00:00:00+00:00,7,272,
6290,2014-12-01 00:00:00+00:00,5,560,
6290,2015-12-01 00:00:00+00:00,5,518,
6290,2016-12-01 00:00:00+00:00,5,570,
6290,2017-12-01 00:00:00+00:00,5,456,
6290,2018-12-01 00:00:00+00:00,5,482,
6290,2019-12-01 00:00:00+00:00,5,713,
6290,2020-12-01 00:00:00+00:00,5,647,
6290,2021-12-01 00:00:00+00:00,5,527,
6290,2022-12-01 00:00:00+00:00,5,638,
6290,2023-12-01 00:00:00+00:00,5,615,
6290,2024-12-01 00:00:00+00:00,5,642,
6291,2014-12-01 00:00:00+00:00,8,-20,
